name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z,bb_diagonal,barycenter,major_eigenvector
Car/m1515.obj,Car,250,391,391,0,0.229041,0.490422,1.0,1.1370899338948526,[0. 0. 0.],[ 1.00000000e+00 -1.61536987e-07  1.31992653e-08]
Car/m1516.obj,Car,12279,24863,24863,0,0.280186,0.418489,1.0,1.1196594293431374,[0. 0. 0.],[1.00000000e+00 6.24127253e-09 5.01581445e-09]
Car/m1517.obj,Car,3956,7448,7448,0,0.315852,0.435566,1.0,1.1355528284760688,[-0.  0.  0.],[1.00000000e+00 1.58098380e-08 1.08837501e-09]
Car/m1518.obj,Car,7486,14482,14482,0,0.311101,0.40179,1.0,1.1217036312239521,[ 0.  0. -0.],[ 1.00000000e+00 -1.94071891e-08  1.92363269e-08]
Car/m1519.obj,Car,4275,7958,7958,0,0.263425,0.370508,1.0,1.098484824059486,[ 0.  0. -0.],[ 1.00000000e+00 -2.15966843e-08  9.38963685e-09]
Car/m1521.obj,Car,308,580,580,0,0.26770700000000003,0.406637,1.0,1.112214317304898,[-0.  0. -0.],[ 1.00000000e+00  9.88695103e-08 -2.09132905e-08]
Car/m1522.obj,Car,2676,4713,4713,0,0.276346,0.40182300000000004,1.0,1.1125775636084883,[0. 0. 0.],[ 1.00000000e+00  2.09334189e-08 -1.46705030e-08]
Car/m1523.obj,Car,1830,3640,3640,0,0.268497,0.41323200000000004,1.0,1.1148324200672495,[0. 0. 0.],[ 1.00000000e+00  1.28431754e-08 -3.81230563e-08]
Car/m1524.obj,Car,1517,3014,3014,0,0.335727,0.42254499999999995,1.0,1.1363348518610172,[ 0.  0. -0.],[ 1.00000000e+00 -8.62322358e-08 -1.28262725e-08]
Car/m1525.obj,Car,10545,21450,21450,0,0.360804,0.447655,1.0,1.1535053209417805,[0. 0. 0.],[1.00000000e+00 3.57754647e-09 1.52099023e-09]
Car/m1526.obj,Car,320,560,560,0,0.280574,0.426435,1.0,1.1227504525498977,[-0.  0. -0.],[ 1.00000000e+00 -6.90525369e-08  5.13116470e-09]
Car/m1527.obj,Car,7315,14450,14450,0,0.283591,0.434726,1.0,1.1266812106168276,[ 0.  0. -0.],[ 1.00000000e+00 -6.52770800e-09  1.65297812e-08]
Car/m1528.obj,Car,18656,37254,37254,0,0.27343300000000004,0.36804000000000003,1.0,1.1000995623528809,[0. 0. 0.],[1.00000000e+00 5.33719866e-09 2.45980470e-09]
Car/m1529.obj,Car,4168,7412,7412,0,0.326398,0.42423999999999995,1.0,1.1342465481560877,[ 0. -0.  0.],[1.00000000e+00 1.94330371e-09 3.96261853e-09]
Car/m1530.obj,Car,1268,2286,2286,0,0.29217000000000004,0.393772,1.0,1.1137413060868309,[0. 0. 0.],[ 1.00000000e+00 -3.09289677e-08 -1.85638684e-08]
Car/m1531.obj,Car,2170,4060,4060,0,0.31985399999999997,0.37112100000000003,1.0,1.1135696556376704,[-0.  0. -0.],[-1.00000000e+00  3.54014217e-08  4.35304519e-09]
Car/m1532.obj,Car,132,134,134,0,0.39688700000000005,0.449303,1.0,1.1659298763553494,[ 0.  0. -0.],[ 1.00000000e+00 -4.95075731e-08 -1.38554562e-07]
Car/m1533.obj,Car,7374,14462,14462,0,0.281591,0.378825,1.0,1.1058037221433106,[-0. -0.  0.],[1.00000000e+00 8.38729430e-09 4.07442392e-08]
Car/m1535.obj,Car,15178,29304,29304,0,0.283559,0.367602,1.0,1.102513916866812,[-0.  0. -0.],[ 1.00000000e+00  2.84768058e-09 -1.72674525e-08]
Car/m1536.obj,Car,1503,3653,3653,0,0.280003,0.448471,1.0,1.1311621978522797,[-0. -0. -0.],[1.00000000e+00 1.07637301e-08 2.74239628e-08]
Car/m1538.obj,Car,1830,3640,3640,0,0.268466,0.41318699999999997,1.0,1.114808275052262,[-0.  0.  0.],[ 1.00000000e+00  2.18708425e-08 -3.20795264e-08]
Car/m1539.obj,Car,8254,16515,16515,0,0.278263,0.474425,1.0,1.1412753295300833,[ 0.  0. -0.],[ 1.00000000e+00 -1.64108106e-08 -1.10556985e-11]
Car/m1540.obj,Car,8492,16860,16860,0,0.260849,0.416802,1.0,1.1143455963052935,[0. 0. 0.],[ 1.00000000e+00 -1.47138516e-08  1.36838935e-08]
Car/m1542.obj,Car,4384,7414,7414,0,0.34642300000000004,0.47219,1.0,1.158866813326277,[ 0. -0.  0.],[ 1.00000000e+00 -1.45043026e-08 -4.06553173e-09]
Car/m1543.obj,Car,386,548,548,0,0.282756,0.45432799999999995,1.0,1.1341802709975164,[0. 0. 0.],[ 1.00000000e+00  1.85055459e-08 -2.92809175e-08]
Car/m1544.obj,Car,60326,116378,116378,0,0.242128,0.478605,1.0,1.1347637262483323,[ 0. -0. -0.],[ 1.00000000e+00  3.75068859e-09 -1.05874210e-08]
Car/m1545.obj,Car,8278,14914,14914,0,0.266434,0.448885,1.0,1.1280446886453568,[-0. -0.  0.],[ 1.00000000e+00 -1.28518150e-08 -4.32724656e-09]
Car/m1546.obj,Car,9068,15012,15012,0,0.257546,0.575825,1.0,1.1823300608294622,[ 0.  0. -0.],[1.00000000e+00 1.27382575e-08 1.42460438e-08]
Car/m1547.obj,Car,249,440,440,0,0.24068299999999998,0.579313,1.0,1.1804795036162212,[ 0. -0.  0.],[ 1.00000000e+00 -1.23893423e-07 -8.74641265e-09]
Car/m1548.obj,Car,8278,14914,14914,0,0.266434,0.448885,1.0,1.1280446886453568,[-0. -0.  0.],[ 1.00000000e+00 -1.28518150e-08 -4.32724656e-09]
Car/m1550.obj,Car,9369,17526,17526,0,0.264417,0.451881,1.0,1.1287660466411984,[0. 0. 0.],[ 1.00000000e+00 -4.40607765e-08  7.83242031e-09]
Car/m1551.obj,Car,18528,35465,35465,0,0.261647,0.448284,1.0,1.1266843822761545,[-0. -0. -0.],[ 1.00000000e+00 -1.60486152e-08 -1.18213811e-08]
Car/m1552.obj,Car,5247,10474,10474,0,0.31536200000000003,0.41449,1.0,1.1274995127023337,[ 0.  0. -0.],[ 1.00000000e+00 -4.63978323e-08  4.23278615e-09]
Car/m1553.obj,Car,1239,1915,1915,0,0.303057,0.471594,1.0,1.1464050096213816,[ 0.  0. -0.],[ 1.00000000e+00 -8.60711764e-08  1.31487748e-08]
Car/m1555.obj,Car,16607,30255,30255,0,0.439283,0.343309,1.0,1.1449151163164892,[ 0. -0. -0.],[1.00000000e+00 5.85984913e-09 5.92971925e-08]
Car/m1556.obj,Car,35131,119540,119540,0,0.336317,0.365552,1.0,1.1165739515110498,[0. 0. 0.],[ 1.00000000e+00 -3.88711080e-09  1.08492726e-08]
Car/m1557.obj,Car,8489,16656,16656,0,0.384416,0.409713,1.0,1.1470136892927651,[ 0.  0. -0.],[ 1.00000000e+00  7.21133225e-09 -1.91648002e-08]
Car/m1558.obj,Car,6943,11791,11791,0,0.304286,0.339738,1.0,1.0990959368681152,[ 0. -0.  0.],[ 1.00000000e+00 -1.93477707e-08  2.20148243e-08]
Car/m1559.obj,Car,15606,30000,30000,0,0.580569,0.418716,1.0,1.2297900033814717,[ 0. -0.  0.],[1.00000000e+00 1.02413288e-08 1.30471713e-07]
Car/m1560.obj,Car,21686,43584,43584,0,0.687531,0.637285,1.0,1.3707045805665055,[-0. -0. -0.],[ 1.00000000e+00 -7.16734565e-10  3.88238724e-10]
Car/m1561.obj,Car,332,558,558,0,0.466329,0.514349,1.0,1.217381464472825,[0. 0. 0.],[ 1.00000000e+00 -5.03289233e-08 -1.74107018e-07]
Car/m1562.obj,Car,12016,21840,21840,0,0.670847,0.65668,1.0,1.3715918925864938,[-0.  0. -0.],[ 1.00000000e+00  1.83463601e-08 -4.03130625e-09]
Car/m1563.obj,Car,616,1110,1110,0,0.510677,0.709248,1.0,1.32809025440028,[ 0.  0. -0.],[ 1.00000000e+00 -2.04904631e-08 -6.11547288e-09]
Cellphone/D00018.obj,Cellphone,14103,26960,26960,0,0.2582,0.39461500000000005,1.0,1.1056166777979608,[ 0. -0.  0.],[ 1.00000000e+00  2.87328790e-08 -5.41174805e-08]
Cellphone/D00032.obj,Cellphone,3500,2481,2481,0,0.17662,0.460061,1.0,1.114832161413098,[-0. -0.  0.],[ 1.00000000e+00  2.25571168e-08 -5.92006934e-09]
Cellphone/D00079.obj,Cellphone,20212,36972,36972,0,0.221989,0.39696600000000004,1.0,1.0985723104452432,[0. 0. 0.],[ 1.00000000e+00 -1.26791044e-08  7.68999579e-10]
Cellphone/D00152.obj,Cellphone,44041,74103,74103,0,0.127228,0.46478699999999995,1.0,1.1100513138377883,[-0.  0. -0.],[ 1.00000000e+00 -3.46192869e-09 -8.09023639e-09]
Cellphone/D00192.obj,Cellphone,1230,2380,2380,0,0.143799,0.425995,1.0,1.0964259630390008,[-0.  0. -0.],[ 1.00000000e+00 -7.82611186e-08 -4.08693851e-09]
Cellphone/D00248.obj,Cellphone,5754,11460,11460,0,0.150626,0.43858600000000003,1.0,1.1022911916875686,[-0. -0. -0.],[ 1.00000000e+00 -2.95021788e-08 -4.50575897e-09]
Cellphone/D00312.obj,Cellphone,1012,644,644,0,0.034759,0.312846,1.0,1.048370548898146,[0. 0. 0.],[ 1.00000000e+00 -2.78800245e-08  1.31442376e-07]
Cellphone/D00327.obj,Cellphone,6318,11987,11987,0,0.195328,0.40807499999999997,1.0,1.0975783494625795,[0. 0. 0.],[ 1.00000000e+00 -8.99034609e-09  2.62355097e-08]
Cellphone/D00362.obj,Cellphone,29805,53829,53829,0,0.10500000000000001,0.548,1.0,1.1451327433970264,[0. 0. 0.],[ 1.00000000e+00  4.92198282e-09 -8.08474636e-09]
Cellphone/D00369.obj,Cellphone,926,1735,1735,0,0.200054,0.304624,1.0,1.0643389423919432,[ 0.  0. -0.],[ 1.00000000e+00 -1.37425841e-07 -4.73437942e-09]
Cellphone/D00440.obj,Cellphone,763,1422,1422,0,0.15015499999999998,0.258054,1.0,1.043617933412894,[0. 0. 0.],[ 1.00000000e+00 -3.91474219e-08 -7.30041096e-09]
Cellphone/D00527.obj,Cellphone,8796,16102,16102,0,0.193104,0.464276,1.0,1.1193039618405718,[0. 0. 0.],[ 1.00000000e+00 -4.74843857e-09  7.10345698e-09]
Cellphone/D00542.obj,Cellphone,16185,59840,59840,0,0.171349,0.394917,1.0,1.088723985539953,[-0.  0.  0.],[ 1.00000000e+00  3.72226169e-08 -3.40162170e-08]
Cellphone/D00554.obj,Cellphone,14822,14376,14376,0,0.1972,0.468677,1.0,1.1218493527782596,[0. 0. 0.],[ 1.00000000e+00 -3.03684692e-08  4.60091432e-09]
Cellphone/D00559.obj,Cellphone,3120,5956,5956,0,0.18601800000000002,0.349032,1.0,1.0753725091092854,[ 0. -0.  0.],[ 1.00000000e+00  2.23081650e-08 -1.94123405e-07]
Cellphone/D00817.obj,Cellphone,5206,9766,9766,0,0.138503,0.470234,1.0,1.1136889582666247,[-0. -0.  0.],[1.00000000e+00 1.07443930e-08 1.22491044e-08]
Cellphone/D00848.obj,Cellphone,9745,18396,18396,0,0.153839,0.362362,1.0,1.0746965418037782,[-0.  0. -0.],[ 1.00000000e+00  2.21578874e-09 -7.20684925e-09]
Cellphone/D00902.obj,Cellphone,2408,4580,4580,0,0.235826,0.504834,1.0,1.1447581708954953,[ 0.  0. -0.],[1.00000000e+00 1.73077241e-08 8.92559058e-08]
Cellphone/D00979.obj,Cellphone,3120,5956,5956,0,0.18601800000000002,0.34903300000000004,1.0,1.075372833678162,[-0. -0. -0.],[1.00000000e+00 3.01455973e-08 1.15364018e-07]
Cellphone/D00997.obj,Cellphone,4796,8564,8564,0,0.213165,0.356494,1.0,1.0828329923219924,[0. 0. 0.],[-1.00000000e+00 -3.21969331e-08 -1.77174134e-07]
Chess/D01017.obj,Chess,380,756,756,0,0.626458,0.6338509999999999,1.0,1.339483749795047,[0. 0. 0.],[1.00000000e+00 1.61424151e-06 8.68354211e-09]
Chess/D01019.obj,Chess,416,828,828,0,0.440735,0.440705,1.0,1.1783328210866402,[ 0. -0.  0.],[1.00000000e+00 5.35763933e-08 6.03969642e-07]
Chess/D01021.obj,Chess,1474,2944,2944,0,0.5126090000000001,0.51261,1.0,1.235126308917837,[ 0.  0. -0.],[-1.00000000e+00 -4.43406884e-08 -7.22697440e-08]
Chess/D01043.obj,Chess,389,772,772,0,0.375618,0.37564200000000003,1.0,1.132340847133936,[-0.  0.  0.],[1.00000000e+00 6.93532589e-08 1.77043238e-05]
Chess/D01045.obj,Chess,1542,3080,3080,0,0.400046,0.400046,1.0,1.1489445609915214,[0. 0. 0.],[-7.59778131e-08  1.31567649e-06  1.00000000e+00]
Chess/D01049.obj,Chess,214,419,419,0,0.405793,0.41229,1.0,1.1552709651631516,[0. 0. 0.],[ 1.00000000e+00 -6.60509384e-07  2.34763319e-08]
Chess/D01053.obj,Chess,89,168,168,0,0.6305860000000001,0.6895370000000001,1.0,1.3686124278863612,[ 0. -0.  0.],[ 1.00000000e+00 -1.30438018e-07 -3.62325531e-07]
Chess/D01080.obj,Chess,250,496,496,0,0.446482,0.446482,1.0,1.1826632456654769,[ 0. -0. -0.],[-3.21567064e-08  7.15467717e-01 -6.98645795e-01]
Chess/D01081.obj,Chess,6727,13450,13450,0,0.5574129999999999,0.5589299999999999,1.0,1.274014127656754,[ 0. -0.  0.],[1.00000000e+00 1.06627327e-08 1.08315907e-05]
Chess/D01099.obj,Chess,2386,4750,4750,0,0.607815,0.679521,1.0,1.353213901667434,[ 0. -0.  0.],[ 1.00000000e+00 -1.20946332e-07  7.79168837e-09]
Chess/D01105.obj,Chess,282,560,560,0,0.43339,0.433389,1.0,1.1728823118373812,[-0.  0. -0.],[ 4.12841087e-01  9.10803072e-01 -3.71682088e-08]
Chess/D01112.obj,Chess,1182,2360,2360,0,0.44030199999999997,0.44030199999999997,1.0,1.178020247028038,[ 0.  0. -0.],[7.67723889e-09 8.79109386e-02 9.96128339e-01]
Chess/D01123.obj,Chess,390,776,776,0,0.433541,0.433508,1.0,1.1729820905474218,[-0.  0. -0.],[1.00000000e+00 1.92186279e-08 6.62815919e-06]
Chess/D01126.obj,Chess,802,1600,1600,0,0.519781,0.519781,1.0,1.2411061904293283,[ 0.  0. -0.],[-4.48826626e-01  8.93618856e-01  1.63987713e-07]
Chess/D01130.obj,Chess,1282,2600,2600,0,0.42015800000000003,0.420161,1.0,1.1632145162802088,[0. 0. 0.],[5.51659019e-08 3.13848550e-03 9.99995075e-01]
Chess/D01138.obj,Chess,416,828,828,0,0.44073399999999996,0.440704,1.0,1.1783320730473223,[-0. -0.  0.],[ 1.00000000e+00 -1.39305628e-05  7.54728887e-09]
Chess/D01145.obj,Chess,390,776,776,0,0.433542,0.43351,1.0,1.1729831993102031,[0. 0. 0.],[1.00000000e+00 3.79594452e-08 1.59427604e-05]
Chess/D01171.obj,Chess,4002,8000,8000,0,0.65108,0.651381,1.0,1.3594860696458055,[ 0. -0. -0.],[1.00000000e+00 4.11306752e-06 6.19507357e-10]
Chess/D01186.obj,Chess,154,304,304,0,0.527758,0.527758,1.0,1.2478209058707102,[ 0. -0.  0.],[-6.91406239e-01  7.22466201e-01 -4.49413679e-08]
Chess/D01188.obj,Chess,242,480,480,0,0.813671,0.81367,1.0,1.5245062693019666,[ 0.  0. -0.],[ 1.00000000e+00 -4.32537217e-08 -2.03858991e-08]
Chess/m1589.obj,Chess,3782,7218,7218,0,0.391004,0.987152,1.0,1.4585448910198135,[0. 0. 0.],[1.00000000e+00 7.84363079e-09 9.55258983e-08]
Chess/m1591.obj,Chess,7339,14472,14472,0,0.196604,1.0,0.999959,1.427785395112655,[0. 0. 0.],[ 1.00000000e+00 -1.19809484e-08  6.80198109e-09]
Chess/m1593.obj,Chess,25650,50984,50984,0,0.254569,1.0,0.999993,1.4369381948469462,[ 0.  0. -0.],[ 1.00000000e+00 -9.68203338e-09 -1.31845001e-09]
Chess/m1595.obj,Chess,60671,121343,121343,0,0.176233,0.994108,1.0,1.421023851296311,[-0. -0.  0.],[-1.00000000e+00  2.42980255e-09 -3.50828072e-10]
Chess/m1596.obj,Chess,16803,32997,32997,0,0.129336,0.6115029999999999,1.0,1.1792640585996843,[-0.  0. -0.],[ 1.00000000e+00 -9.14834531e-09  2.72460252e-08]
Chess/m1598.obj,Chess,1182,2360,2360,0,0.44030199999999997,0.44030199999999997,1.0,1.178020247028038,[ 0.  0. -0.],[-1.00000000e+00  1.03830030e-08 -3.31521034e-09]
Chess/m1599.obj,Chess,250,496,496,0,0.446482,0.446482,1.0,1.1826632456654769,[ 0.  0. -0.],[-1.00000000e+00 -4.96950897e-08  8.18358362e-10]
Chess/m1600.obj,Chess,416,828,828,0,0.440735,0.440705,1.0,1.1783328210866402,[ 0. -0.  0.],[ 1.00000000e+00  2.99844485e-08 -9.47757634e-06]
Chess/m1601.obj,Chess,6727,13450,13450,0,0.5574129999999999,0.5589299999999999,1.0,1.274014127656754,[ 0. -0.  0.],[1.00000000e+00 2.28074487e-08 3.15908641e-05]
Chess/m1602.obj,Chess,1542,3080,3080,0,0.400046,0.400046,1.0,1.1489445609915214,[0. 0. 0.],[9.92062132e-08 5.45058688e-02 9.98513450e-01]
Chess/m1603.obj,Chess,389,772,772,0,0.375618,0.37564200000000003,1.0,1.132340847133936,[-0.  0.  0.],[ 1.00000000e+00 -2.89908594e-08 -2.00160843e-05]
Chess/m1604.obj,Chess,214,419,419,0,0.405793,0.41229,1.0,1.1552709651631516,[0. 0. 0.],[ 1.00000000e+00 -4.08462380e-08 -4.48378328e-07]
Chess/m1605.obj,Chess,89,168,168,0,0.6305860000000001,0.6895370000000001,1.0,1.3686124278863612,[ 0. -0.  0.],[ 1.00000000e+00 -1.30438138e-07 -3.62325574e-07]
Chess/m1606.obj,Chess,2386,4750,4750,0,0.607815,0.679521,1.0,1.353213901667434,[ 0. -0.  0.],[ 1.00000000e+00 -1.13400480e-07  1.24858008e-08]
Chess/m1607.obj,Chess,802,1600,1600,0,0.519781,0.519781,1.0,1.2411061904293283,[ 0.  0. -0.],[ 8.30799325e-08  3.62501582e-01 -9.31983156e-01]
Chess/m1608.obj,Chess,242,480,480,0,0.813548,0.813548,1.0,1.5243755103674423,[ 0. -0. -0.],[-2.27161883e-08  1.80683686e-01 -9.83541258e-01]
Chess/m1609.obj,Chess,154,304,304,0,0.527757,0.527758,1.0,1.247820482927332,[0. 0. 0.],[-4.65905675e-08  1.61166941e-01  9.86927159e-01]
Chess/m1610.obj,Chess,6094,12184,12184,0,0.65315,0.653459,1.0,1.361474783894656,[ 0. -0.  0.],[1.00000000e+00 4.42507329e-06 6.85327060e-10]
Chess/m1611.obj,Chess,1474,2944,2944,0,0.512581,0.5125820000000001,1.0,1.2351030678793573,[ 0.  0. -0.],[ 1.90175657e-08  3.13189519e-01 -9.49690647e-01]
Chess/m1612.obj,Chess,1282,2600,2600,0,0.42015800000000003,0.420161,1.0,1.1632145162802088,[0. 0. 0.],[ 9.98641980e-01 -5.20979488e-02 -3.12453839e-09]
Chess/m1613.obj,Chess,282,560,560,0,0.43339,0.433389,1.0,1.1728823118373812,[ 0.  0. -0.],[ 5.02832697e-08  3.14116676e-01 -9.49384387e-01]
Chess/m1614.obj,Chess,390,776,776,0,0.433541,0.433507,1.0,1.1729817209701094,[-0.  0. -0.],[ 1.00000000e+00 -5.31096999e-09  8.15074397e-07]
City/D01001.obj,City,6645,7806,7806,0,0.666234,1.0,0.861318,1.4784236334285246,[-0.  0. -0.],[ 1.00000000e+00 -3.24517302e-08 -7.31907974e-08]
City/D01007.obj,City,3163,3115,3115,0,0.652759,0.9474210000000001,1.0,1.5243690049728773,[-0. -0. -0.],[ 1.00000000e+00 -6.00503598e-08 -1.18393449e-07]
City/D01010.obj,City,1049,1891,1891,0,0.363965,0.860072,1.0,1.3682815376993873,[ 0.  0. -0.],[ 1.00000000e+00 -2.07108331e-07  1.80012930e-08]
City/D01018.obj,City,6529,10335,10335,0,0.20667400000000002,0.936689,1.0,1.3856768833306703,[-0.  0.  0.],[1.00000000e+00 6.78635622e-08 5.92690185e-08]
City/D01039.obj,City,1344,2022,2022,0,0.042201,0.9297500000000001,1.0,1.366095160265565,[-0.  0.  0.],[1.00000000e+00 5.10803712e-08 2.64609914e-08]
City/D01056.obj,City,1638,1658,1658,0,0.513718,0.856035,1.0,1.413047099267749,[ 0. -0. -0.],[ 1.00000000e+00 -6.24311781e-08  4.92394427e-09]
City/D01066.obj,City,9894,16805,16805,0,0.08266,0.847032,1.0,1.3131244741546781,[ 0.  0. -0.],[-1.00000000e+00  5.10549441e-08  2.15689267e-08]
City/D01068.obj,City,5538,9290,9290,0,0.181528,0.748733,1.0,1.262360297249957,[ 0. -0.  0.],[-1.00000000e+00  1.51443604e-08  2.68613486e-09]
City/D01079.obj,City,9201,17394,17394,0,0.06146,1.0,0.954576,1.3838326023677863,[ 0.  0. -0.],[1.00000000e+00 3.13949515e-08 2.34514299e-08]
City/D01090.obj,City,7089,13191,13191,0,0.075725,0.9390719999999999,1.0,1.3738961011695898,[ 0.  0. -0.],[ 1.00000000e+00 -1.18915268e-08  1.62331535e-08]
City/D01091.obj,City,1321,2136,2136,0,0.24545899999999998,0.528664,1.0,1.157469544125028,[-0.  0. -0.],[ 1.00000000e+00 -4.18786365e-08 -1.50126806e-07]
City/D01092.obj,City,1380,1337,1337,0,0.269606,1.0,0.998136,1.438388984152757,[ 0.  0. -0.],[1.00000000e+00 2.12645679e-08 1.48898171e-08]
City/D01101.obj,City,26070,35805,35805,0,0.10026499999999999,0.547257,1.0,1.1443527840111196,[-0.  0.  0.],[ 1.00000000e+00 -5.51862028e-09  1.54193743e-09]
City/D01103.obj,City,2274,2938,2938,0,0.16972500000000001,0.522502,1.0,1.1409710406618565,[0. 0. 0.],[1.00000000e+00 9.96919038e-09 2.47935230e-08]
City/D01124.obj,City,5211,9152,9152,0,0.317222,0.765129,1.0,1.2984807214298562,[-0.  0. -0.],[1.00000000e+00 1.04577018e-07 1.75977164e-08]
City/D01133.obj,City,5804,10692,10692,0,0.25748,0.9999089999999999,1.0,1.437398329858846,[ 0.  0. -0.],[ 1.00000000e+00 -1.34595809e-08  5.42483576e-09]
City/D01173.obj,City,2341,4217,4217,0,0.032324,0.9926999999999999,1.0,1.4094318468716391,[-0. -0.  0.],[ 1.00000000e+00  3.32309801e-08 -2.12654296e-08]
City/D01181.obj,City,5137,5315,5315,0,0.288517,1.0,0.655931,1.2302388126091617,[-0. -0.  0.],[1.00000000e+00 2.30756345e-08 6.80595116e-08]
City/D01192.obj,City,14752,16048,16048,0,0.339708,0.723969,1.0,1.2804423603680877,[ 0. -0. -0.],[ 1.00000000e+00 -4.11254085e-09 -1.13405426e-08]
City/D01195.obj,City,16857,16061,16061,0,0.18231599999999998,0.768733,1.0,1.2744369537740972,[-0.  0.  0.],[1.00000000e+00 1.53624727e-08 1.38335871e-08]
City/m1652.obj,City,2274,2938,2938,0,0.16972500000000001,0.522502,1.0,1.1409710406618565,[0. 0. 0.],[ 1.00000000e+00 -2.44486247e-08 -1.44384766e-07]
City/m1654.obj,City,5538,9290,9290,0,0.181528,0.748733,1.0,1.262360297249957,[ 0. -0.  0.],[ 1.00000000e+00 -1.50738888e-08 -4.26800327e-10]
City/m1659.obj,City,5804,10692,10692,0,0.25748,0.9999089999999999,1.0,1.437398329858846,[ 0.  0. -0.],[ 1.00000000e+00 -9.14610677e-09  4.17090240e-09]
City/m1660.obj,City,2341,4217,4217,0,0.032324,0.9926999999999999,1.0,1.4094318468716391,[-0. -0.  0.],[ 1.00000000e+00  3.55392585e-08 -3.19876318e-08]
City/m1661.obj,City,1344,2022,2022,0,0.042201,0.9297500000000001,1.0,1.366095160265565,[-0.  0.  0.],[-1.00000000e+00  1.17323142e-08  4.21988739e-09]
City/m1662.obj,City,9201,17394,17394,0,0.06146,1.0,0.954576,1.3838326023677863,[ 0.  0. -0.],[ 1.00000000e+00  2.76385623e-08 -1.72787034e-09]
City/m1664.obj,City,1049,1891,1891,0,0.363965,0.860072,1.0,1.3682815376993873,[ 0.  0. -0.],[ 1.00000000e+00 -4.20104948e-08  4.20881949e-08]
ClassicPiano/D00005.obj,ClassicPiano,626,3708,3708,0,0.912877,0.7271110000000001,1.0,1.5368912855013526,[0. 0. 0.],[-1.00000000e+00  9.48503720e-08 -2.76890054e-08]
ClassicPiano/D00009.obj,ClassicPiano,2027,11958,11958,0,0.574055,0.706913,1.0,1.3525032837645903,[0. 0. 0.],[1.00000000e+00 1.34732754e-08 1.09735608e-07]
ClassicPiano/D00034.obj,ClassicPiano,1611,10902,10902,0,0.389031,1.0,0.8892199999999999,1.3935771695033612,[0. 0. 0.],[ 1.00000000e+00  3.92008158e-08 -7.11826720e-08]
ClassicPiano/D00092.obj,ClassicPiano,5901,33381,33381,0,0.9367320000000001,0.783074,1.0,1.5781862150266046,[-0.  0.  0.],[1.00000000e+00 1.00070773e-07 3.38164730e-09]
ClassicPiano/D00120.obj,ClassicPiano,231,1311,1311,0,0.7312479999999999,0.878246,1.0,1.5185650048713752,[ 0.  0. -0.],[ 1.00000000e+00 -1.34055629e-07  2.12397536e-07]
ClassicPiano/D00190.obj,ClassicPiano,1572,10371,10371,0,0.578631,0.783027,1.0,1.3956880442598913,[ 0.  0. -0.],[ 1.00000000e+00  7.15363636e-08 -6.58614478e-08]
ClassicPiano/D00233.obj,ClassicPiano,5205,27690,27690,0,0.514352,0.699356,1.0,1.3242570727166232,[ 0.  0. -0.],[ 1.00000000e+00 -3.87908563e-08 -4.84021754e-09]
ClassicPiano/D00254.obj,ClassicPiano,1335,8016,8016,0,0.53146,0.5813630000000001,1.0,1.2729621633689667,[-0.  0.  0.],[ 1.00000000e+00  4.72795729e-08 -7.25331642e-08]
ClassicPiano/D00279.obj,ClassicPiano,7253,43107,43107,0,0.673643,0.571869,1.0,1.3344770678471773,[0. 0. 0.],[1.00000000e+00 9.27993051e-09 4.79606438e-08]
ClassicPiano/D00305.obj,ClassicPiano,1711,10353,10353,0,0.455468,0.570261,1.0,1.2380019011071832,[-0.  0. -0.],[ 1.00000000e+00  1.17089014e-07 -8.04833917e-09]
ClassicPiano/D00314.obj,ClassicPiano,6800,31047,31047,0,0.850516,0.786443,1.0,1.5303169797479867,[ 0. -0. -0.],[ 1.00000000e+00 -3.90907666e-08  6.37187581e-08]
ClassicPiano/D00561.obj,ClassicPiano,1826,9165,9165,0,0.641032,0.689415,1.0,1.3733954518815767,[-0. -0.  0.],[ 1.00000000e+00 -1.79460563e-08 -6.49244138e-08]
ClassicPiano/D00579.obj,ClassicPiano,2369,12150,12150,0,0.643184,0.585004,1.0,1.3251095569318032,[ 0. -0. -0.],[ 1.00000000e+00  4.04292330e-08 -1.49070752e-08]
ClassicPiano/D00605.obj,ClassicPiano,8121,47805,47805,0,0.803963,1.0,0.934375,1.5872659342384943,[-0. -0.  0.],[ 1.00000000e+00 -1.77535308e-08  2.35961469e-08]
ClassicPiano/D00784.obj,ClassicPiano,5131,31437,31437,0,0.6859120000000001,0.7374860000000001,1.0,1.4192818155461586,[-0.  0. -0.],[1.00000000e+00 6.08157115e-08 8.84413365e-08]
ClassicPiano/D00789.obj,ClassicPiano,3136,15573,15573,0,0.6673709999999999,0.59137,1.0,1.3398143634627149,[-0. -0. -0.],[ 1.00000000e+00 -5.64731224e-08 -4.13361123e-08]
ClassicPiano/D00811.obj,ClassicPiano,615,3606,3606,0,0.797039,0.7681469999999999,1.0,1.4917509782567597,[-0.  0.  0.],[1.00000000e+00 1.34009750e-07 3.18274087e-08]
ClassicPiano/D00845.obj,ClassicPiano,750,3345,3345,0,0.905144,0.935513,1.0,1.6414841558495166,[-0. -0.  0.],[-1.00000000e+00  1.61372377e-07  6.25625048e-08]
